action_name,matched_key,bucket,claude_verdict
swilder-m/refresh-ali-cdn,swilder-m/refresh-ali-cdn,maybe,
swoosh/actions/.github/workflows/publish.yml,swoosh/actions,maybe,n
swoosh/actions/.github/workflows/test.yml,swoosh/actions,maybe,n
syer10/centos-java15-action,syer10/centos-java15-action,maybe,
syer10/centos-java16-action,syer10/centos-java16-action,maybe,
syer10/centos-java17-action,syer10/centos-java17-action,maybe,
syer10/fedora-java16-action,syer10/fedora-java16-action,maybe,
syer10/fedora-java17-action,syer10/fedora-java17-action,maybe,
symbiflow/actions/checks,symbiflow/actions,maybe,
symfony/recipes/.github/workflows/callable-flex-update.yml,symfony/recipes,maybe,n
symfony/recipes/.github/workflows/callable-qa.yml,symfony/recipes,maybe,n
symfony/recipes/.github/workflows/callable-recipe-readme-update.yml,symfony/recipes,maybe,n
symfonycasts/.github/.github/workflows/composer-validate.yaml,symfonycasts/.github,maybe,
symfonycasts/.github/.github/workflows/php-cs-fixer.yaml,symfonycasts/.github,maybe,
symfonycasts/.github/.github/workflows/phpstan.yaml,symfonycasts/.github,maybe,
symfonycasts/.github/.github/workflows/phpunit.yaml,symfonycasts/.github,maybe,
symforce-org/github-action-push-to-another-repository,symforce-org/github-action-push-to-another-repository,maybe,n
symplify/github-action-monorepo-split,symplify/github-action-monorepo-split,maybe,y
symplify/monorepo-split-github-action,symplify/monorepo-split-github-action,maybe,y
synchronal/hex-publish-action,synchronal/hex-publish-action,maybe,n
synthetik-technologies/actions/composites/docker-build-push,synthetik-technologies/actions,maybe,n
synthetik-technologies/actions/composites/semantic-versioning,synthetik-technologies/actions,maybe,n
sysown/proxysql/.github/workflows/ci-3p-mysql-connector-j.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-basictests.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-builds.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-cb_taptests.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-codeql.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-maketest.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-package-build.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-repltests.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-selftests.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-shuntest.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-taptests-groups.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-taptests-ssl.yml,sysown/proxysql,maybe,n
sysown/proxysql/.github/workflows/ci-taptests.yml,sysown/proxysql,maybe,n
t3chguy/typescript-check-action,t3chguy/typescript-check-action,maybe,y
t3chguy/wait-on-check-action,t3chguy/wait-on-check-action,maybe,n
t3rn/semantic-version,t3rn/semantic-version,maybe,n
taichi/actions-package-update,taichi/actions-package-update,maybe,n
taiga-family/ci/actions/auto-push,taiga-family/ci,maybe,n
taiga-family/ci/actions/auto-remove-label,taiga-family/ci,maybe,n
taiga-family/ci/actions/auto/approve/double,taiga-family/ci,maybe,n
taiga-family/ci/actions/auto/cleanup-cache,taiga-family/ci,maybe,n
taiga-family/ci/actions/auto/label-when-approved,taiga-family/ci,maybe,n
taiga-family/ci/actions/auto/push,taiga-family/ci,maybe,n
taiga-family/ci/actions/auto/remove-label,taiga-family/ci,maybe,n
taiga-family/ci/actions/cleanup-cache,taiga-family/ci,maybe,n
taiga-family/ci/actions/dependency-review,taiga-family/ci,maybe,n
taiga-family/ci/actions/label-when-approved,taiga-family/ci,maybe,n
taiga-family/ci/actions/messenger/telegram/announce,taiga-family/ci,maybe,n
taiga-family/ci/actions/run/merge,taiga-family/ci,maybe,n
taiga-family/ci/actions/run/wait-job,taiga-family/ci,maybe,n
taiga-family/ci/actions/security/dependency-review,taiga-family/ci,maybe,n
taiga-family/ci/actions/setup-git,taiga-family/ci,maybe,n
taiga-family/ci/actions/setup-node,taiga-family/ci,maybe,n
taiga-family/ci/actions/setup-project,taiga-family/ci,maybe,n
taiga-family/ci/actions/setup/checkout,taiga-family/ci,maybe,n
taiga-family/ci/actions/setup/config/git,taiga-family/ci,maybe,n
taiga-family/ci/actions/setup/node,taiga-family/ci,maybe,n
taiga-family/ci/actions/setup/project,taiga-family/ci,maybe,n
taiga-family/ci/actions/setup/variables,taiga-family/ci,maybe,n
taiga-family/ci/actions/two-approve,taiga-family/ci,maybe,n
taiga-family/ci/actions/variables,taiga-family/ci,maybe,n
taiki-e/cache-cargo-install-action,taiki-e/cache-cargo-install-action,maybe,n
taiki-e/cargo-install,taiki-e/cargo-install,maybe,n
taiki-e/create-pull-request,taiki-e/create-pull-request,maybe,n
taiki-e/github-actions/.github/workflows/check-external-types.yml,taiki-e/github-actions,maybe,n
taiki-e/github-actions/.github/workflows/deny.yml,taiki-e/github-actions,maybe,n
taiki-e/github-actions/.github/workflows/docs.yml,taiki-e/github-actions,maybe,n
taiki-e/github-actions/.github/workflows/msrv.yml,taiki-e/github-actions,maybe,n
taiki-e/github-actions/.github/workflows/release-dry-run.yml,taiki-e/github-actions,maybe,n
taiki-e/github-actions/.github/workflows/tidy.yml,taiki-e/github-actions,maybe,n
taiki-e/github-actions/create-release,taiki-e/github-actions,maybe,n
taiki-e/github-actions/install,taiki-e/github-actions,maybe,n
taiki-e/github-actions/install-rust,taiki-e/github-actions,maybe,n
taiki-e/github-actions/upload-rust-binary,taiki-e/github-actions,maybe,n
taiki-e/install-action,taiki-e/install-action,maybe,y
taiki-e/install-rust,taiki-e/install-rust,maybe,y
taiki-e/setup-cross-toolchain-action,taiki-e/setup-cross-toolchain-action,maybe,y
taiki-e/workflows/.github/workflows/check-external-types.yml,taiki-e/workflows,maybe,n
taiki-e/workflows/.github/workflows/deny.yml,taiki-e/workflows,maybe,n
taiki-e/workflows/.github/workflows/docs.yml,taiki-e/workflows,maybe,n
taiki-e/workflows/.github/workflows/msrv.yml,taiki-e/workflows,maybe,n
taiki-e/workflows/.github/workflows/tidy-no-rust.yml,taiki-e/workflows,maybe,n
taiki-e/workflows/.github/workflows/tidy-rust.yml,taiki-e/workflows,maybe,n
taiki-e/workflows/.github/workflows/tidy.yml,taiki-e/workflows,maybe,n
takanabe/add-new-issues-to-project-column,takanabe/add-new-issues-to-project-column,maybe,n
takb/project-board,takb/project-board,maybe,n
takuyaohashi/setup-flutter,takuyaohashi/setup-flutter,maybe,y
talentpair/last-green-commit-action,talentpair/last-green-commit-action,maybe,n
tangro/actions-test,tangro/actions-test,maybe,y
tankerhq/dmenv-install-action,tankerhq/dmenv-install-action,maybe,
tarcisiozf/ci-checks-action,tarcisiozf/ci-checks-action,maybe,n
tatsuz0u/ios-bump-version,tatsuz0u/ios-bump-version,maybe,n
tauri-apps/create-pull-request,tauri-apps/create-pull-request,maybe,n
tauri-apps/docusaurus-meilisearch-indexer,tauri-apps/docusaurus-meilisearch-indexer,maybe,n
tauri-apps/rustdocusaurus/github-action,tauri-apps/rustdocusaurus,maybe,n
tauri-apps/tauri-action,tauri-apps/tauri-action,maybe,y
tauri-apps/typedocusaurus,tauri-apps/typedocusaurus,maybe,n
tauri-apps/typedocusaurus/github-action,tauri-apps/typedocusaurus,maybe,n
tax-benefit/actions/.github/workflows/validate_yaml.yml,tax-benefit/actions,maybe,n
tchupp/actions-update-semver-tags,tchupp/actions-update-semver-tags,maybe,n
tchx84/gtk-apps-testing-docker-action,tchx84/gtk-apps-testing-docker-action,maybe,n
tcurdt/action-verify-version-maven,tcurdt/action-verify-version-maven,maybe,y
tcurdt/action-verify-version-npm,tcurdt/action-verify-version-npm,maybe,n
tddschn/easygraph-bench/.github/workflows/bench-all.yaml,tddschn/easygraph-bench,maybe,n
teahouse-studios/aliyun-oss-action,teahouse-studios/aliyun-oss-action,maybe,
team-alembic/staple-actions/actions/install-elixir,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-compile,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-credo,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-deps-get,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-dialyzer,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-docs,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-format,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-hex-audit,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-hex-publish,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-task,team-alembic/staple-actions,maybe,n
team-alembic/staple-actions/actions/mix-test,team-alembic/staple-actions,maybe,n
teamgalacticraft/discord-build-notify,teamgalacticraft/discord-build-notify,maybe,
teamgalacticraft/discord-reporter,teamgalacticraft/discord-reporter,maybe,
teaminkling/autocommit,teaminkling/autocommit,maybe,n
teamnewpipe/changed-lines-count-labeler,teamnewpipe/changed-lines-count-labeler,maybe,
teaxyz/brewkit/actions/bottle,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/cache,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/codesign,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/fetch-pr-artifacts,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/get-platform,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/has-artifacts,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/setup-brewkit,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/setup-codesign,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/stage-build-artifacts,teaxyz/brewkit,maybe,n
teaxyz/brewkit/actions/upload,teaxyz/brewkit,maybe,n
teaxyz/cli/.github/actions/cache,teaxyz/cli,maybe,n
teaxyz/pantry.core/.github/actions/cache,teaxyz/pantry.core,maybe,n
teaxyz/pantry.core/.github/actions/codesign,teaxyz/pantry.core,maybe,n
teaxyz/pantry.core/.github/actions/get-platform,teaxyz/pantry.core,maybe,n
teaxyz/pantry.core/.github/actions/has-artifacts,teaxyz/pantry.core,maybe,n
teaxyz/pantry.core/.github/actions/setup-brewkit,teaxyz/pantry.core,maybe,n
teaxyz/pantry.core/.github/workflows/bottle.yml,teaxyz/pantry.core,maybe,n
teaxyz/pantry.core/.github/workflows/build.yml,teaxyz/pantry.core,maybe,n
teaxyz/setup,teaxyz/setup,maybe,n
technote-space/auto-cancel-redundant-job,technote-space/auto-cancel-redundant-job,maybe,y
tediousjs/setup-sqlserver,tediousjs/setup-sqlserver,maybe,y
telegramdesktop/winget-releaser,telegramdesktop/winget-releaser,maybe,n
temporalio/docker-builds/.github/workflows/docker-build-only.yml,temporalio/docker-builds,maybe,n
temporalio/features/.github/workflows/go.yaml,temporalio/features,maybe,n
temporalio/features/.github/workflows/java.yaml,temporalio/features,maybe,n
temporalio/features/.github/workflows/python.yaml,temporalio/features,maybe,n
temporalio/features/.github/workflows/typescript.yaml,temporalio/features,maybe,n
temporalio/sdk-features/.github/workflows/go.yaml,temporalio/sdk-features,maybe,n
temporalio/sdk-features/.github/workflows/typescript.yaml,temporalio/sdk-features,maybe,n
temporalio/sdk-typescript/.github/workflows/stress.yml,temporalio/sdk-typescript,maybe,n
tencent/tdesign/.github/workflows/preview.yml,tencent/tdesign,maybe,
tencent/tdesign/.github/workflows/publish.yml,tencent/tdesign,maybe,
tencent/tdesign/.github/workflows/test-build.yml,tencent/tdesign,maybe,
tenderlove/setup-ruby,tenderlove/setup-ruby,maybe,n
tendermint/starport/actions/cli,tendermint/starport,maybe,n
tendermint/starport/actions/release/vars,tendermint/starport,maybe,n
tendermint/workflow-run-cleanup-action,tendermint/workflow-run-cleanup-action,maybe,n
terraformtesting/acceptance-tests,terraformtesting/acceptance-tests,maybe,n
tesseract-robotics/industrial_ci,tesseract-robotics/industrial_ci,maybe,n
test-kitchen/.github/.github/workflows/lint-unit.yml,test-kitchen/.github,maybe,n
test-room-7/action-publish-firefox-addon,test-room-7/action-publish-firefox-addon,maybe,n
testground/testground-github-action,testground/testground-github-action,maybe,n
tfsec/tfsec-sarif-action,tfsec/tfsec-sarif-action,maybe,n
thamara/actions-package-update,thamara/actions-package-update,maybe,n
the-coding-owl/action-typo3-extension-repository-upload,the-coding-owl/action-typo3-extension-repository-upload,maybe,n
the-events-calendar/action-s3-utility,the-events-calendar/action-s3-utility,maybe,n
the-events-calendar/action-tribe-phpcs,the-events-calendar/action-tribe-phpcs,maybe,n
the-guild-org/changesets-snapshot-action,the-guild-org/changesets-snapshot-action,maybe,n
the-guild-org/shared-config/.github/workflows/algolia-integrity.yml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/.github/workflows/algolia-publish.yml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/.github/workflows/changesets-dependencies.yaml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/.github/workflows/ci-node-matrix.yml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/.github/workflows/ci.yml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/.github/workflows/lint.yml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/.github/workflows/prettier.yml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/.github/workflows/release-snapshot.yml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/.github/workflows/release-stable.yml,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/release-trackback,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/setup,the-guild-org/shared-config,maybe,n
the-guild-org/shared-config/website-cf,the-guild-org/shared-config,maybe,n
thealgorithms/scripts/directory_md,thealgorithms/scripts,maybe,
thealgorithms/scripts/formatter,thealgorithms/scripts,maybe,
theashraf/alex-action,theashraf/alex-action,maybe,n
thebritican/fetch-latest-release,thebritican/fetch-latest-release,maybe,n
thecapypara/mypy-check,thecapypara/mypy-check,maybe,
thecloudtheory/arm-estimator/.github/workflows/estimatefromurl.yml,thecloudtheory/arm-estimator,maybe,
thecodingmachine/deeployer,thecodingmachine/deeployer,maybe,n
thecodingmachine/deeployer-action,thecodingmachine/deeployer-action,maybe,y
thecodingmachine/deeployer-cleanup-action,thecodingmachine/deeployer-cleanup-action,maybe,n
thedragoncode/php-codestyler,thedragoncode/php-codestyler,maybe,
thefoundryvisionmongers/fn-pylint-action,thefoundryvisionmongers/fn-pylint-action,maybe,
thefringeninja/action-minver,thefringeninja/action-minver,maybe,y
thefrontside/actions/synchronize-npm-tags,thefrontside/actions,maybe,n
thefrontside/actions/synchronize-with-npm,thefrontside/actions,maybe,n
thejcannon/github-script,thejcannon/github-script,maybe,n
theofficialgman/arm-runner-action,theofficialgman/arm-runner-action,maybe,n
theofficialgman/first-interaction,theofficialgman/first-interaction,maybe,n
theogognf/finagg/.github/workflows/test.yml,theogognf/finagg,maybe,
theopolis/ec2-github-runner,theopolis/ec2-github-runner,maybe,n
thepbone/action-crowdin-contributors-fork,thepbone/action-crowdin-contributors-fork,maybe,
thesis/asciidoctor-action,thesis/asciidoctor-action,maybe,n
thesis/gcp-storage-bucket-action,thesis/gcp-storage-bucket-action,maybe,n
theupdateframework/specification/.github/workflows/check-latest-spec-version.yml,theupdateframework/specification,maybe,n
thewtex/itkremotemodulebuildtestpackageaction/.github/workflows/build-test-package-python.yml,thewtex/itkremotemodulebuildtestpackageaction,maybe,
thewtex/pyodide-actions/install-browser,thewtex/pyodide-actions,maybe,n
thibaultchazal/scaleway-serverless-container-deploy-action,thibaultchazal/scaleway-serverless-container-deploy-action,maybe,y
thiefmaster/changed-files-action,thiefmaster/changed-files-action,maybe,
thinca/action-setup-vim,thinca/action-setup-vim,maybe,n
thinkasany/pr-label-action,thinkasany/pr-label-action,maybe,n
thirteenag/update-tags,thirteenag/update-tags,maybe,
thirteenag/widescreenfixespack/.github/workflows/all.yml,thirteenag/widescreenfixespack,maybe,
thog/action-equals,thog/action-equals,maybe,
thollander/actions-comment-pull-request,thollander/actions-comment-pull-request,maybe,n
thomas-moulard/setup-ros2,thomas-moulard/setup-ros2,maybe,n
thomaseizinger/check,thomaseizinger/check,maybe,n
thomasjpfan/labeler,thomasjpfan/labeler,maybe,n
thompsonja/bazel-buildifier,thompsonja/bazel-buildifier,maybe,y
thomwiggers/cancel-workflow-action,thomwiggers/cancel-workflow-action,maybe,n
threedotslabs/watermill/.github/workflows/tests.yml,threedotslabs/watermill,maybe,
thundra-io/foresight-test-kit-action,thundra-io/foresight-test-kit-action,maybe,y
thundra-io/thundra-gradle-test-action,thundra-io/thundra-gradle-test-action,maybe,y
thundra-io/thundra-test-init-action,thundra-io/thundra-test-init-action,maybe,y
tiangolo/actions-netlify,tiangolo/actions-netlify,maybe,n
tiangolo/issue-manager,tiangolo/issue-manager,maybe,n
