action_name,matched_key,bucket,claude_verdict,http_verdict,final_verdict
tiledb-inc/github-actions/open-issue,tiledb-inc/github-actions,maybe,,n,
tim-actions/clippy-check,tim-actions/clippy-check,maybe,y,n,
tim203/actions-git-discord-webhook,tim203/actions-git-discord-webhook,maybe,,n,
timangus/ccache-action,timangus/ccache-action,maybe,y,y,y
timangus/cpp-problem-matcher,timangus/cpp-problem-matcher,maybe,y,n,
timbod7/setup-stack,timbod7/setup-stack,maybe,n,n,
timheuer/dotnet-tests-report,timheuer/dotnet-tests-report,maybe,y,n,
timjrobinson/gh-action-bump-version,timjrobinson/gh-action-bump-version,maybe,n,n,
timmo001/workflows/.github/workflows/build-container-linux.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/build-msbuild-windows.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/build-node-linux.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/build-python-linux.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/build-python-windows.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/codeql-csharp.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/codeql-javascript.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/codeql-python.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/dependabot-automerge-any.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/dependabot-automerge.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/deploy-container-linux.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/deploy-python-linux.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/deploy-python-windows.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/labels.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lint-black.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lint-eslint.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lint-jsonlint.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lint-markdown-links.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lint-markdownlint.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lint-prettier.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lint-pylint.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lint-yamllint.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/lock.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/package-python-pyinstaller-linux.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/package-python-pyinstaller-windows.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/release-drafter-node-executable.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/release-drafter-python-monorepo.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/release-drafter.yml,timmo001/workflows,maybe,n,n,
timmo001/workflows/.github/workflows/stale.yml,timmo001/workflows,maybe,n,n,
timothystewart6/gitlab-mirror-and-ci-action,timothystewart6/gitlab-mirror-and-ci-action,maybe,y,n,
tix-factory/release-manager,tix-factory/release-manager,maybe,n,n,
tjenkinson/release-drafter,tjenkinson/release-drafter,maybe,n,n,
tjenkinson/sauce-connect-action,tjenkinson/sauce-connect-action,maybe,n,n,
tlambert03/setup-qt-libs,tlambert03/setup-qt-libs,maybe,n,n,
tobealive/wthrr-the-weathercrab/.github/workflows/lint.yml,tobealive/wthrr-the-weathercrab,maybe,n,n,
todogroup/repolinter-action,todogroup/repolinter-action,maybe,n,y,y
toeverything/set-build-version,toeverything/set-build-version,maybe,n,n,
toilal/gh-action-nightly-merge,toilal/gh-action-nightly-merge,maybe,,n,
toitlang/archlinux-package-action,toitlang/archlinux-package-action,maybe,n,n,
tokorom/action-slack-incoming-webhook,tokorom/action-slack-incoming-webhook,maybe,n,n,
tomaspre/github-upload-release-artifacts-action,tomaspre/github-upload-release-artifacts-action,maybe,n,n,
tomasvotruba/github-action-monorepo-split,tomasvotruba/github-action-monorepo-split,maybe,,n,
tomhjp/gh-action-jira-comment,tomhjp/gh-action-jira-comment,maybe,n,n,
tomhjp/gh-action-jira-create,tomhjp/gh-action-jira-create,maybe,n,n,
tomhjp/gh-action-jira-search,tomhjp/gh-action-jira-search,maybe,n,n,
tommoulard/make-my-server/.github/workflows/healthcheck.workflow.tmpl.yml,tommoulard/make-my-server,maybe,,n,
tomsun28/issues-translate-action,tomsun28/issues-translate-action,maybe,n,n,
tomtom-international/commisery-action,tomtom-international/commisery-action,maybe,y,n,
toolmantim/release-drafter,toolmantim/release-drafter,maybe,y,n,
toptal/davinci-github-actions/build-publish-alpha-package,toptal/davinci-github-actions,maybe,n,n,
toptal/davinci-github-actions/build-push-image,toptal/davinci-github-actions,maybe,n,n,
toptal/davinci-github-actions/create-jira-deployment,toptal/davinci-github-actions,maybe,n,n,
toptal/davinci-github-actions/danger,toptal/davinci-github-actions,maybe,n,n,
toptal/davinci-github-actions/integration-tests,toptal/davinci-github-actions,maybe,n,n,
toptal/davinci-github-actions/notify-jira-about-contribution,toptal/davinci-github-actions,maybe,n,n,
toptal/davinci-github-actions/report-missing-changeset,toptal/davinci-github-actions,maybe,n,n,
toptal/davinci-github-actions/yarn-install,toptal/davinci-github-actions,maybe,n,n,
toptal/jenkins-job-trigger-action,toptal/jenkins-job-trigger-action,maybe,y,n,
toshke/github-action,toshke/github-action,maybe,n,n,
totaldebug/action-sphinx,totaldebug/action-sphinx,maybe,y,n,
totto16/setup-gcc,totto16/setup-gcc,maybe,,n,
touchlab/kmmbridgegithubworkflow/.github/workflows/faktorybuild.yml,touchlab/kmmbridgegithubworkflow,maybe,,n,
touchlab/kmmbridgegithubworkflow/.github/workflows/faktorybuildbranches.yml,touchlab/kmmbridgegithubworkflow,maybe,,n,
tox-dev/action,tox-dev/action,maybe,y,n,
toxicaven/generate-checksum-file,toxicaven/generate-checksum-file,maybe,,n,
tpill90/lancache-prefill-common/.github/workflows/build-and-test-template.yml,tpill90/lancache-prefill-common,maybe,n,n,
tpill90/lancache-prefill-common/.github/workflows/build-and-test.yml,tpill90/lancache-prefill-common,maybe,n,n,
tpm2-software/ci/coverityscan,tpm2-software/ci,maybe,,n,
tpm2-software/ci/runci,tpm2-software/ci,maybe,,n,
tracerbench/tracerbench-compare-action,tracerbench/tracerbench-compare-action,maybe,y,n,
trail-of-forks/setup-protoc,trail-of-forks/setup-protoc,maybe,n,n,
trailheadapps/github-action-sfdx-packaging-updater,trailheadapps/github-action-sfdx-packaging-updater,maybe,n,n,
trailofbits/gh-action-pip-audit,trailofbits/gh-action-pip-audit,maybe,y,n,
trailofbits/gh-action-sigstore-python,trailofbits/gh-action-sigstore-python,maybe,n,n,
trailofbits/sigstore-conformance,trailofbits/sigstore-conformance,maybe,n,n,
transferwise/sanitize-branch-name,transferwise/sanitize-branch-name,maybe,y,n,
transparencylog/github-releases-asset-transparency-verify-action,transparencylog/github-releases-asset-transparency-verify-action,maybe,n,n,
trask/component-owners,trask/component-owners,maybe,n,n,
traverson/.github/.github/workflows/release-package.yml,traverson/.github,maybe,n,n,
treebeardtech/treebeard,treebeardtech/treebeard,maybe,y,n,
trenchbroom/clean-commit-action,trenchbroom/clean-commit-action,maybe,,n,
trendyminds/github-actions-rsync,trendyminds/github-actions-rsync,maybe,y,n,
trendyol/baklava/.github/workflows/publish-chromatic.yml,trendyol/baklava,maybe,n,n,
trendyol/baklava/.github/workflows/release.yml,trendyol/baklava,maybe,n,n,
trendyol/baklava/.github/workflows/verify.yml,trendyol/baklava,maybe,n,n,
triaxtec/github-actions/python/install-and-configure-poetry,triaxtec/github-actions,maybe,n,n,
triaxtec/github-actions/python/run-checks,triaxtec/github-actions,maybe,n,n,
trim21/action-changelog,trim21/action-changelog,maybe,n,n,
trim21/actions/pre-commit,trim21/actions,maybe,n,n,
trinodb/github-actions/github-app-token,trinodb/github-actions,maybe,n,y,y
trinodb/github-actions/slash-command-dispatch,trinodb/github-actions,maybe,n,n,
tripss/nx-extend/actions/set-shas,tripss/nx-extend,maybe,n,n,
tristan-weil/ghaction-checksum-sign-artifact,tristan-weil/ghaction-checksum-sign-artifact,maybe,n,n,
trollixx/code-sign-action,trollixx/code-sign-action,maybe,n,n,
truxnell/gh-workflows/.github/workflows/run-renovate.yaml,truxnell/gh-workflows,maybe,n,n,
tryghost/action-trigger-metric,tryghost/action-trigger-metric,maybe,n,n,
tryghost/actions/.github/workflows/canary.yml,tryghost/actions,maybe,n,n,
tryghost/actions/.github/workflows/test.yml,tryghost/actions,maybe,n,n,
tryghost/actions/actions/label-actions,tryghost/actions,maybe,n,n,
tryghost/actions/actions/slack-build,tryghost/actions,maybe,n,n,
tryghost/actions/actions/trigger-metric,tryghost/actions,maybe,n,n,
tryghost/label-actions,tryghost/label-actions,maybe,n,n,
ts-graphviz/setup-graphviz,ts-graphviz/setup-graphviz,maybe,y,n,
tscuite/action-generic-handler,tscuite/action-generic-handler,maybe,n,n,
tscuite/kubectl-helm-action,tscuite/kubectl-helm-action,maybe,n,n,
tsickert/discord-webhook,tsickert/discord-webhook,maybe,n,n,
tspascoal/get-user-teams-membership,tspascoal/get-user-teams-membership,maybe,n,n,
tstack/rpmbuild,tstack/rpmbuild,maybe,n,n,
tstack/upload-packagecloud,tstack/upload-packagecloud,maybe,n,n,
tsukumijima/konomitv/.github/workflows/build_installer.yaml,tsukumijima/konomitv,maybe,,n,
tsukumijima/konomitv/.github/workflows/build_thirdparty.yaml,tsukumijima/konomitv,maybe,,n,
tsuyoshicho/action-mypy,tsuyoshicho/action-mypy,maybe,y,n,
ttuegel/upload-release.nix,ttuegel/upload-release.nix,maybe,n,n,
tugraph-family/alipay-cloud-devops-codescan,tugraph-family/alipay-cloud-devops-codescan,maybe,,n,
turbot/steampipe-workflows/.github/workflows/golangci-lint.yml,turbot/steampipe-workflows,maybe,n,n,
turbot/steampipe-workflows/.github/workflows/registry-publish.yml,turbot/steampipe-workflows,maybe,n,n,
turbot/steampipe-workflows/.github/workflows/stale.yml,turbot/steampipe-workflows,maybe,n,n,
turbot/steampipe-workflows/.github/workflows/sync-labels.yml,turbot/steampipe-workflows,maybe,n,n,
turleypol/actions-status-discord,turleypol/actions-status-discord,maybe,n,n,
turleypol/create-release,turleypol/create-release,maybe,n,y,y
turleypol/release_action_dist,turleypol/release_action_dist,maybe,n,n,
turtlesec-no/get-ninja,turtlesec-no/get-ninja,maybe,n,n,
tw93/toolchain,tw93/toolchain,maybe,n,n,
tw93/wakatime-charts,tw93/wakatime-charts,maybe,n,n,
tweag/nickel-lang.org/.github/workflows/deploy.yml,tweag/nickel-lang.org,maybe,n,n,
tweedegolf/cargo-dependencies-action,tweedegolf/cargo-dependencies-action,maybe,n,n,
twelveiterationmods/workflows/.github/workflows/build.yml,twelveiterationmods/workflows,maybe,,n,
twelveiterationmods/workflows/.github/workflows/create-release.yml,twelveiterationmods/workflows,maybe,,n,
twelveiterationmods/workflows/.github/workflows/publish-release.yml,twelveiterationmods/workflows,maybe,,n,
twelveiterationmods/workflows/.github/workflows/update-versions.yml,twelveiterationmods/workflows,maybe,,n,
twisted/python-info-action,twisted/python-info-action,maybe,y,n,
twwd/twitter-github-action,twwd/twitter-github-action,maybe,n,n,
tyankatsu0105/read-package-version-actions,tyankatsu0105/read-package-version-actions,maybe,n,n,
tyklabs/tyk-pro/.github/workflows/tests.yml,tyklabs/tyk-pro,maybe,n,n,
tyktechnologies/gh-asset-action,tyktechnologies/gh-asset-action,maybe,,n,
tyktechnologies/github-actions/.github/workflows/jira-lint.yaml,tyktechnologies/github-actions,maybe,,n,
tyktechnologies/github-actions/.github/workflows/sbom.yaml,tyktechnologies/github-actions,maybe,,n,
tyktechnologies/github-actions/.github/workflows/sonarcloud.yaml,tyktechnologies/github-actions,maybe,,n,
tylerbutler/labelmaker-action,tylerbutler/labelmaker-action,maybe,n,n,
tylerjw/industrial_ci,tylerjw/industrial_ci,maybe,n,n,
typeform/ci-standard-checks,typeform/ci-standard-checks,maybe,,n,
typoci/spellcheck-action,typoci/spellcheck-action,maybe,y,n,
tyrrrz/.github/.github/workflows/nuget-windowsonly.yml,tyrrrz/.github,maybe,,n,
tyrrrz/.github/.github/workflows/nuget.yml,tyrrrz/.github,maybe,,n,
tyrrrz/action-get-tag,tyrrrz/action-get-tag,maybe,n,n,
tyrrrz/shared/.github/workflows/nuget-windowsonly.yml,tyrrrz/shared,maybe,,n,
tyrrrz/shared/.github/workflows/nuget.yml,tyrrrz/shared,maybe,,n,
u0reo/npm-install,u0reo/npm-install,maybe,n,n,
ubuntu-flutter-community/actions/.github/workflows/release-please.yaml,ubuntu-flutter-community/actions,maybe,n,n,
ubuntu-flutter-community/actions/.github/workflows/semantic-pr.yaml,ubuntu-flutter-community/actions,maybe,n,n,
ubuntu/go-i18n,ubuntu/go-i18n,maybe,n,n,
ubuntu/sync-issues-github-jira,ubuntu/sync-issues-github-jira,maybe,n,n,
udoprog/github-release,udoprog/github-release,maybe,n,y,y
ueokande/setup-firefox,ueokande/setup-firefox,maybe,y,y,y
ueokande/setup-geckodriver,ueokande/setup-geckodriver,maybe,y,y,y
ui-router/publish-scripts/actions/upgrade,ui-router/publish-scripts,maybe,n,n,
ultimaker/cura/.github/workflows/conan-package-create.yml,ultimaker/cura,maybe,n,n,
ultimaker/cura/.github/workflows/conan-recipe-export.yml,ultimaker/cura,maybe,n,n,
ultimaker/cura/.github/workflows/conan-recipe-version.yml,ultimaker/cura,maybe,n,n,
ultimaker/cura/.github/workflows/notify.yml,ultimaker/cura,maybe,n,n,
unevenlabs/slack-github-action,unevenlabs/slack-github-action,maybe,n,n,
ungless/git-sync,ungless/git-sync,maybe,n,n,
unifiedjs/beep-boop-beta,unifiedjs/beep-boop-beta,maybe,n,n,
unifreq/openwrt_packit,unifreq/openwrt_packit,maybe,n,n,
unifyai/workflows/.github/workflows/binaries.yml,unifyai/workflows,maybe,n,n,
unifyai/workflows/.github/workflows/bniaries.yml,unifyai/workflows,maybe,n,n,
unifyai/workflows/.github/workflows/docs-release.yml,unifyai/workflows,maybe,n,n,
unifyai/workflows/.github/workflows/docs.yml,unifyai/workflows,maybe,n,n,
unifyai/workflows/.github/workflows/lint-bot.yml,unifyai/workflows,maybe,n,n,
unifyai/workflows/.github/workflows/lint.yml,unifyai/workflows,maybe,n,n,
unifyai/workflows/.github/workflows/pr-lint-bot.yml,unifyai/workflows,maybe,n,n,
unionai/flyte-register-action,unionai/flyte-register-action,maybe,y,n,
unionai/flytectl-setup-action,unionai/flytectl-setup-action,maybe,y,n,
unional/.github/.github/workflows/pnpm-verify.yml,unional/.github,maybe,n,n,
unional/.github/.github/workflows/yarn-verify-linux.yml,unional/.github,maybe,n,n,
uniquenetwork/baedeker-action,uniquenetwork/baedeker-action,maybe,,n,
uniquenetwork/baedeker-action/reconcile,uniquenetwork/baedeker-action,maybe,,n,
uniquenetwork/baedeker-action/setup,uniquenetwork/baedeker-action,maybe,,n,
unity-ui-extensions/reusableworkflows/.github/workflows/getunityversionfrompackage.yml,unity-ui-extensions/reusableworkflows,maybe,,n,
unity-ui-extensions/reusableworkflows/.github/workflows/rununityunittests.yml,unity-ui-extensions/reusableworkflows,maybe,,n,
unity-ui-extensions/reusableworkflows/.github/workflows/validateunityinstall.yml,unity-ui-extensions/reusableworkflows,maybe,,n,
unleash/.github/.github/workflows/add-item-to-project.yml,unleash/.github,maybe,n,n,
unleash/.github/.github/workflows/npm-release.yml,unleash/.github,maybe,,n,
unleash/update-version-action,unleash/update-version-action,maybe,,n,
unosquare/bump-nuget-version,unosquare/bump-nuget-version,maybe,n,n,
unosquare/publish-nuget-package,unosquare/publish-nuget-package,maybe,n,n,
unosquare/swan/.github/actions/ci-swan,unosquare/swan,maybe,n,n,
unosquare/swan/.github/workflows/ci-swan.yml,unosquare/swan,maybe,n,n,
unosquare/swan/.github/workflows/lib-ci.yml,unosquare/swan,maybe,n,n,
unosquare/swan/.github/workflows/lib-publish-nuget-org.yml,unosquare/swan,maybe,n,n,
unsplash/comment-on-pr,unsplash/comment-on-pr,maybe,n,n,
unthrottled/wmp-env-action,unthrottled/wmp-env-action,maybe,,n,
up9cloud/action-notify,up9cloud/action-notify,maybe,n,n,
uriahas/issue-action,uriahas/issue-action,maybe,n,n,
usds/cloud-gov-cli,usds/cloud-gov-cli,maybe,n,n,
usthe/issues-translate-action,usthe/issues-translate-action,maybe,n,n,
uzitech/action-setup-atom,uzitech/action-setup-atom,maybe,,n,
v1v/otel-upload-test-artifact-action,v1v/otel-upload-test-artifact-action,maybe,y,n,
vachashah/backport,vachashah/backport,maybe,,n,
vadz/action-gh-release,vadz/action-gh-release,maybe,n,n,
vadz/gha-setup-vsdevenv,vadz/gha-setup-vsdevenv,maybe,y,n,
vagrant-libvirt/vagrant-libvirt/.github/workflows/docker-meta.yml,vagrant-libvirt/vagrant-libvirt,maybe,n,n,
valentijnscholten/flake8-your-pr,valentijnscholten/flake8-your-pr,maybe,n,n,
valu-digital/npm-packages/.github/release-action,valu-digital/npm-packages,maybe,n,n,
valu-digital/npm-packages/.github/workflows/npm-release-reusable.yml,valu-digital/npm-packages,maybe,n,n,
vapor/api-docs/.github/workflows/build-and-deploy-docs-workflow.yml,vapor/api-docs,maybe,n,n,
vapor/ci/.github/actions/ci-swift-check-api-breakage,vapor/ci,maybe,n,n,
vapor/ci/.github/workflows/issues-to-project-board.yml,vapor/ci,maybe,n,n,
vapor/ci/.github/workflows/run-unit-tests.yml,vapor/ci,maybe,n,n,
vapor/ci/.github/workflows/update-project-boards-for-issue.yml,vapor/ci,maybe,n,n,
vapor/swift-codecov-action,vapor/swift-codecov-action,maybe,y,n,
vapor/swiftly-action,vapor/swiftly-action,maybe,n,n,
varunsh-coder/scorecard-action,varunsh-coder/scorecard-action,maybe,n,n,
vatanaksoytezer/latest-file-edit-timestamp-action,vatanaksoytezer/latest-file-edit-timestamp-action,maybe,n,n,
vauvenal5/yaga/.github/workflows/publish-play-store.yml,vauvenal5/yaga,maybe,n,n,
vazco/open-standards/.github/workflows/check_dependency_vulnerabilities.yml,vazco/open-standards,maybe,n,n,
vazco/open-standards/actions/npm-dependency-duplications/,vazco/open-standards,maybe,n,n,
vazco/open-standards/actions/npm-dependency-vulnerabilities/,vazco/open-standards,maybe,n,n,
vb-consulting/mysql-action,vb-consulting/mysql-action,maybe,n,n,
vb-consulting/postgresql-action,vb-consulting/postgresql-action,maybe,y,n,
vb-consulting/publish-nuget,vb-consulting/publish-nuget,maybe,y,n,
vb-consulting/sqlserver-action,vb-consulting/sqlserver-action,maybe,n,n,
